Respid,ConjointFinal,dR,dProfile,Immigrant_preferred,Application,Country,Language,Profession,Employment,Gender,Ethnicity
860,5x1,950,1,1,Claim asylum,Yemen,Fluent Korean,Computer programmer,Job interviews only,Female,Ethnic Korean
860,5x2,950,2,0,Resettle,Japan,Broken Korean,Computer programmer,Job interviews only,Female,Non-ethnic Korean
860,6x1,950,1,1,Claim asylum,United States,Tried Korean but unable,Childcare provider,No plans to look for work,Female,Ethnic Korean
860,6x2,950,2,0,Claim asylum,Japan,Broken Korean,Doctor,No plans to look for work,Male,Ethnic Korean
888,1x1,979,1,1,Resettle,China,Fluent Korean,Childcare provider,Will look for work after arrival,Female,Ethnic Korean
888,1x2,979,2,0,Resettle,North Korea,Spoke via interpreter,Computer programmer,Will look for work after arrival,Male,Non-ethnic Korean
888,2x1,979,1,0,Resettle,China,Spoke via interpreter,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
888,2x2,979,2,1,Study,Vietnam,Fluent Korean,Agricultural worker,Job interviews only,Male,Ethnic Korean
888,3x1,979,1,1,Resettle,Yemen,Tried Korean but unable,Teacher,Has contract with employer,Male,Ethnic Korean
888,3x2,979,2,0,Short-term work,Vietnam,Spoke via interpreter,Childcare provider,Has contract with employer,Male,Ethnic Korean
888,4x1,979,1,1,Resettle,Japan,Fluent Korean,Childcare provider,No plans to look for work,Male,Ethnic Korean
888,4x2,979,2,0,Resettle,North Korea,Spoke via interpreter,Office worker,No plans to look for work,Male,Ethnic Korean
888,5x1,979,1,1,Resettle,China,Tried Korean but unable,Research scientist,Will look for work after arrival,Male,Non-ethnic Korean
888,5x2,979,2,0,Short-term work,United States,Fluent Korean,Teacher,Will look for work after arrival,Male,Non-ethnic Korean
888,6x1,979,1,1,Resettle,North Korea,Tried Korean but unable,Research scientist,Has contract with employer,Male,Non-ethnic Korean
888,6x2,979,2,0,Resettle,Japan,Fluent Korean,Childcare provider,Will look for work after arrival,Female,Non-ethnic Korean
903,1x1,997,1,1,Short-term work,Vietnam,Fluent Korean,Doctor,Will look for work after arrival,Female,Ethnic Korean
903,1x2,997,2,0,Claim asylum,North Korea,Broken Korean,Agricultural worker,Job interviews only,Female,Ethnic Korean
903,2x1,997,1,0,Resettle,China,Spoke via interpreter,Research scientist,Has contract with employer,Female,Non-ethnic Korean
903,2x2,997,2,1,Study,China,Fluent Korean,Research scientist,Has contract with employer,Male,Non-ethnic Korean
903,3x1,997,1,1,Study,Japan,Broken Korean,Research scientist,Will look for work after arrival,Male,Ethnic Korean
903,3x2,997,2,0,Resettle,North Korea,Broken Korean,Agricultural worker,Job interviews only,Male,Ethnic Korean
903,4x1,997,1,1,Short-term work,United States,Fluent Korean,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
903,4x2,997,2,0,Claim asylum,China,Fluent Korean,Nurse,Has contract with employer,Male,Non-ethnic Korean
903,5x1,997,1,1,Resettle,China,Tried Korean but unable,Research scientist,Has contract with employer,Male,Ethnic Korean
903,5x2,997,2,0,Claim asylum,Yemen,Spoke via interpreter,Research scientist,Job interviews only,Female,Non-ethnic Korean
903,6x1,997,1,0,Short-term work,Japan,Fluent Korean,Teacher,No plans to look for work,Female,Ethnic Korean
903,6x2,997,2,1,Short-term work,North Korea,Fluent Korean,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
988,1x1,1087,1,1,Claim asylum,Vietnam,Fluent Korean,Office worker,Has contract with employer,Male,Ethnic Korean
988,1x2,1087,2,0,Study,Vietnam,Broken Korean,Teacher,No plans to look for work,Male,Ethnic Korean
988,2x1,1087,1,0,Short-term work,Japan,Fluent Korean,Research scientist,Will look for work after arrival,Male,Non-ethnic Korean
988,2x2,1087,2,1,Study,North Korea,Spoke via interpreter,Nurse,Job interviews only,Male,Non-ethnic Korean
988,3x1,1087,1,0,Study,China,Broken Korean,Teacher,Has contract with employer,Male,Non-ethnic Korean
988,3x2,1087,2,1,Resettle,North Korea,Broken Korean,Agricultural worker,Will look for work after arrival,Female,Ethnic Korean
988,4x1,1087,1,1,Study,Vietnam,Tried Korean but unable,Office worker,Has contract with employer,Female,Ethnic Korean
988,4x2,1087,2,0,Study,Vietnam,Tried Korean but unable,Teacher,No plans to look for work,Male,Ethnic Korean
988,5x1,1087,1,1,Resettle,North Korea,Tried Korean but unable,Office worker,No plans to look for work,Female,Ethnic Korean
988,5x2,1087,2,0,Study,United States,Broken Korean,Computer programmer,Has contract with employer,Female,Ethnic Korean
988,6x1,1087,1,0,Resettle,Vietnam,Tried Korean but unable,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
988,6x2,1087,2,1,Short-term work,North Korea,Broken Korean,Teacher,No plans to look for work,Female,Non-ethnic Korean
991,1x1,1090,1,1,Study,North Korea,Spoke via interpreter,Agricultural worker,No plans to look for work,Female,Ethnic Korean
991,1x2,1090,2,0,Short-term work,Vietnam,Spoke via interpreter,Research scientist,Will look for work after arrival,Female,Non-ethnic Korean
991,2x1,1090,1,1,Claim asylum,Yemen,Fluent Korean,Office worker,No plans to look for work,Female,Non-ethnic Korean
991,2x2,1090,2,0,Resettle,China,Spoke via interpreter,Office worker,Will look for work after arrival,Male,Ethnic Korean
991,3x1,1090,1,1,Resettle,Japan,Spoke via interpreter,Office worker,No plans to look for work,Female,Non-ethnic Korean
991,3x2,1090,2,0,Short-term work,North Korea,Spoke via interpreter,Nurse,Job interviews only,Male,Ethnic Korean
991,4x1,1090,1,1,Short-term work,Japan,Tried Korean but unable,Doctor,Has contract with employer,Male,Non-ethnic Korean
991,4x2,1090,2,0,Claim asylum,Vietnam,Spoke via interpreter,Research scientist,Job interviews only,Female,Non-ethnic Korean
991,5x1,1090,1,0,Study,Japan,Spoke via interpreter,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
991,5x2,1090,2,1,Study,United States,Spoke via interpreter,Teacher,Job interviews only,Female,Non-ethnic Korean
991,6x1,1090,1,0,Claim asylum,China,Spoke via interpreter,Doctor,No plans to look for work,Female,Non-ethnic Korean
991,6x2,1090,2,1,Study,United States,Fluent Korean,Agricultural worker,No plans to look for work,Male,Ethnic Korean
1010,1x1,1109,1,1,Resettle,Vietnam,Spoke via interpreter,Computer programmer,Has contract with employer,Female,Ethnic Korean
1010,1x2,1109,2,0,Study,Yemen,Broken Korean,Doctor,Job interviews only,Female,Non-ethnic Korean
1010,2x1,1109,1,1,Claim asylum,North Korea,Broken Korean,Research scientist,Has contract with employer,Male,Ethnic Korean
1010,2x2,1109,2,0,Resettle,North Korea,Broken Korean,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
1010,3x1,1109,1,0,Study,North Korea,Tried Korean but unable,Teacher,Has contract with employer,Male,Non-ethnic Korean
1010,3x2,1109,2,1,Short-term work,Yemen,Fluent Korean,Childcare provider,Job interviews only,Male,Ethnic Korean
1010,4x1,1109,1,0,Resettle,North Korea,Fluent Korean,Doctor,No plans to look for work,Male,Ethnic Korean
1010,4x2,1109,2,1,Resettle,United States,Broken Korean,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
1010,5x1,1109,1,0,Study,United States,Spoke via interpreter,Agricultural worker,Job interviews only,Female,Ethnic Korean
1010,5x2,1109,2,1,Study,China,Fluent Korean,Childcare provider,Job interviews only,Female,Ethnic Korean
1010,6x1,1109,1,1,Short-term work,Yemen,Fluent Korean,Doctor,Job interviews only,Female,Non-ethnic Korean
1010,6x2,1109,2,0,Study,Yemen,Broken Korean,Childcare provider,No plans to look for work,Male,Non-ethnic Korean
1026,1x1,1124,1,0,Study,China,Broken Korean,Nurse,Has contract with employer,Female,Ethnic Korean
1026,1x2,1124,2,1,Resettle,Japan,Broken Korean,Research scientist,Job interviews only,Female,Non-ethnic Korean
1026,2x1,1124,1,0,Study,Japan,Fluent Korean,Office worker,Has contract with employer,Male,Non-ethnic Korean
1026,2x2,1124,2,1,Resettle,Yemen,Tried Korean but unable,Computer programmer,Job interviews only,Male,Non-ethnic Korean
1026,3x1,1124,1,1,Resettle,United States,Broken Korean,Research scientist,Job interviews only,Female,Non-ethnic Korean
1026,3x2,1124,2,0,Claim asylum,Japan,Tried Korean but unable,Agricultural worker,Job interviews only,Female,Ethnic Korean
1026,4x1,1124,1,1,Resettle,China,Broken Korean,Office worker,Job interviews only,Female,Ethnic Korean
1026,4x2,1124,2,0,Short-term work,North Korea,Spoke via interpreter,Doctor,No plans to look for work,Male,Non-ethnic Korean
1026,5x1,1124,1,0,Claim asylum,China,Spoke via interpreter,Doctor,Will look for work after arrival,Female,Ethnic Korean
1026,5x2,1124,2,1,Resettle,Vietnam,Spoke via interpreter,Agricultural worker,Has contract with employer,Male,Ethnic Korean
1026,6x1,1124,1,0,Short-term work,Japan,Tried Korean but unable,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
1026,6x2,1124,2,1,Resettle,North Korea,Spoke via interpreter,Research scientist,Job interviews only,Female,Ethnic Korean
1028,1x1,1127,1,1,Resettle,North Korea,Tried Korean but unable,Computer programmer,Will look for work after arrival,Male,Ethnic Korean
1028,1x2,1127,2,0,Short-term work,Yemen,Broken Korean,Nurse,No plans to look for work,Female,Ethnic Korean
1028,2x1,1127,1,1,Study,China,Spoke via interpreter,Teacher,Has contract with employer,Female,Non-ethnic Korean
1028,2x2,1127,2,0,Short-term work,United States,Spoke via interpreter,Agricultural worker,Job interviews only,Female,Ethnic Korean
1028,3x1,1127,1,1,Study,China,Broken Korean,Nurse,Job interviews only,Female,Non-ethnic Korean
1028,3x2,1127,2,0,Short-term work,North Korea,Tried Korean but unable,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
1028,4x1,1127,1,0,Short-term work,China,Spoke via interpreter,Childcare provider,Job interviews only,Male,Non-ethnic Korean
1028,4x2,1127,2,1,Study,Japan,Broken Korean,Office worker,Job interviews only,Male,Ethnic Korean
1028,5x1,1127,1,0,Study,China,Spoke via interpreter,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
1028,5x2,1127,2,1,Claim asylum,China,Tried Korean but unable,Childcare provider,No plans to look for work,Female,Non-ethnic Korean
1028,6x1,1127,1,1,Study,Japan,Broken Korean,Computer programmer,Will look for work after arrival,Female,Non-ethnic Korean
1028,6x2,1127,2,0,Study,Yemen,Spoke via interpreter,Computer programmer,Job interviews only,Male,Non-ethnic Korean
1059,1x1,1158,1,0,Resettle,Japan,Spoke via interpreter,Doctor,Job interviews only,Male,Ethnic Korean
1059,1x2,1158,2,1,Short-term work,United States,Fluent Korean,Research scientist,Has contract with employer,Female,Ethnic Korean
1059,2x1,1158,1,1,Claim asylum,North Korea,Spoke via interpreter,Research scientist,Will look for work after arrival,Female,Ethnic Korean
1059,2x2,1158,2,0,Short-term work,Japan,Fluent Korean,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
1059,3x1,1158,1,0,Short-term work,Yemen,Tried Korean but unable,Teacher,Will look for work after arrival,Male,Non-ethnic Korean
1059,3x2,1158,2,1,Resettle,Japan,Fluent Korean,Teacher,Job interviews only,Male,Non-ethnic Korean
1059,4x1,1158,1,1,Study,Vietnam,Fluent Korean,Computer programmer,Job interviews only,Female,Ethnic Korean
1059,4x2,1158,2,0,Resettle,Yemen,Broken Korean,Childcare provider,Has contract with employer,Male,Non-ethnic Korean
1059,5x1,1158,1,1,Study,North Korea,Fluent Korean,Agricultural worker,No plans to look for work,Male,Non-ethnic Korean
1059,5x2,1158,2,0,Study,China,Fluent Korean,Childcare provider,Job interviews only,Female,Non-ethnic Korean
1059,6x1,1158,1,1,Resettle,China,Spoke via interpreter,Agricultural worker,Job interviews only,Female,Non-ethnic Korean
1059,6x2,1158,2,0,Resettle,Yemen,Spoke via interpreter,Childcare provider,Job interviews only,Female,Ethnic Korean
1076,1x1,1176,1,1,Study,Vietnam,Fluent Korean,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
1076,1x2,1176,2,0,Claim asylum,Japan,Broken Korean,Teacher,Will look for work after arrival,Female,Ethnic Korean
1076,2x1,1176,1,0,Resettle,Vietnam,Broken Korean,Teacher,Has contract with employer,Female,Ethnic Korean
1076,2x2,1176,2,1,Claim asylum,North Korea,Fluent Korean,Nurse,Has contract with employer,Female,Ethnic Korean
1076,3x1,1176,1,0,Study,Vietnam,Spoke via interpreter,Agricultural worker,Will look for work after arrival,Male,Ethnic Korean
1076,3x2,1176,2,1,Short-term work,Japan,Broken Korean,Doctor,Will look for work after arrival,Female,Ethnic Korean
1076,4x1,1176,1,0,Claim asylum,Yemen,Broken Korean,Research scientist,No plans to look for work,Male,Non-ethnic Korean
1076,4x2,1176,2,1,Short-term work,China,Tried Korean but unable,Teacher,Job interviews only,Male,Non-ethnic Korean
1076,5x1,1176,1,1,Short-term work,China,Tried Korean but unable,Research scientist,Will look for work after arrival,Male,Ethnic Korean
1076,5x2,1176,2,0,Claim asylum,Japan,Spoke via interpreter,Teacher,Has contract with employer,Male,Non-ethnic Korean
1076,6x1,1176,1,1,Resettle,Vietnam,Tried Korean but unable,Nurse,No plans to look for work,Male,Ethnic Korean
1076,6x2,1176,2,0,Claim asylum,United States,Tried Korean but unable,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
1092,1x1,1192,1,1,Study,North Korea,Fluent Korean,Office worker,No plans to look for work,Female,Ethnic Korean
1092,1x2,1192,2,0,Study,Yemen,Broken Korean,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
1092,2x1,1192,1,1,Short-term work,United States,Fluent Korean,Computer programmer,Has contract with employer,Female,Ethnic Korean
1092,2x2,1192,2,0,Claim asylum,Japan,Tried Korean but unable,Research scientist,Has contract with employer,Male,Ethnic Korean
1092,3x1,1192,1,0,Claim asylum,Japan,Fluent Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
1092,3x2,1192,2,1,Short-term work,Vietnam,Fluent Korean,Childcare provider,Job interviews only,Male,Non-ethnic Korean
1092,4x1,1192,1,0,Study,Vietnam,Spoke via interpreter,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
1092,4x2,1192,2,1,Claim asylum,Japan,Fluent Korean,Computer programmer,Has contract with employer,Female,Non-ethnic Korean
1092,5x1,1192,1,0,Claim asylum,Yemen,Broken Korean,Teacher,No plans to look for work,Female,Non-ethnic Korean
1092,5x2,1192,2,1,Study,China,Fluent Korean,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
1092,6x1,1192,1,0,Short-term work,Vietnam,Fluent Korean,Nurse,Has contract with employer,Female,Non-ethnic Korean
1092,6x2,1192,2,1,Claim asylum,Vietnam,Broken Korean,Nurse,Job interviews only,Male,Ethnic Korean
1106,1x1,1207,1,0,Resettle,United States,Tried Korean but unable,Childcare provider,Job interviews only,Male,Non-ethnic Korean
1106,1x2,1207,2,1,Resettle,China,Tried Korean but unable,Office worker,Has contract with employer,Male,Ethnic Korean
1106,2x1,1207,1,0,Short-term work,China,Fluent Korean,Computer programmer,Has contract with employer,Female,Ethnic Korean
1106,2x2,1207,2,1,Short-term work,Japan,Fluent Korean,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
1106,3x1,1207,1,0,Resettle,China,Tried Korean but unable,Research scientist,Has contract with employer,Male,Ethnic Korean
1106,3x2,1207,2,1,Short-term work,China,Tried Korean but unable,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
1106,4x1,1207,1,1,Resettle,United States,Fluent Korean,Computer programmer,Has contract with employer,Male,Ethnic Korean
1106,4x2,1207,2,0,Short-term work,Yemen,Tried Korean but unable,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
1106,5x1,1207,1,1,Short-term work,China,Fluent Korean,Childcare provider,Will look for work after arrival,Male,Non-ethnic Korean
1106,5x2,1207,2,0,Claim asylum,Yemen,Tried Korean but unable,Agricultural worker,Job interviews only,Female,Ethnic Korean
1106,6x1,1207,1,0,Resettle,Vietnam,Spoke via interpreter,Agricultural worker,Will look for work after arrival,Female,Ethnic Korean
1106,6x2,1207,2,1,Short-term work,North Korea,Broken Korean,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
1126,1x1,1228,1,1,Short-term work,Japan,Broken Korean,Research scientist,Has contract with employer,Female,Ethnic Korean
1126,1x2,1228,2,0,Short-term work,Japan,Tried Korean but unable,Research scientist,No plans to look for work,Male,Non-ethnic Korean
1126,2x1,1228,1,0,Short-term work,Yemen,Broken Korean,Agricultural worker,Has contract with employer,Female,Ethnic Korean
1126,2x2,1228,2,1,Study,Yemen,Tried Korean but unable,Nurse,Has contract with employer,Male,Non-ethnic Korean
1126,3x1,1228,1,1,Short-term work,North Korea,Tried Korean but unable,Research scientist,Will look for work after arrival,Female,Ethnic Korean
1126,3x2,1228,2,0,Resettle,Vietnam,Broken Korean,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
1126,4x1,1228,1,0,Study,United States,Fluent Korean,Nurse,Will look for work after arrival,Male,Non-ethnic Korean
1126,4x2,1228,2,1,Resettle,North Korea,Tried Korean but unable,Computer programmer,Job interviews only,Male,Non-ethnic Korean
1126,5x1,1228,1,1,Short-term work,North Korea,Tried Korean but unable,Childcare provider,No plans to look for work,Female,Ethnic Korean
1126,5x2,1228,2,0,Study,North Korea,Tried Korean but unable,Nurse,Job interviews only,Male,Non-ethnic Korean
1126,6x1,1228,1,0,Resettle,Yemen,Fluent Korean,Nurse,Will look for work after arrival,Female,Non-ethnic Korean
1126,6x2,1228,2,1,Study,China,Spoke via interpreter,Office worker,Has contract with employer,Male,Non-ethnic Korean
1133,1x1,1235,1,0,Claim asylum,China,Spoke via interpreter,Doctor,Has contract with employer,Male,Ethnic Korean
1133,1x2,1235,2,1,Study,North Korea,Fluent Korean,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
1133,2x1,1235,1,1,Resettle,Japan,Tried Korean but unable,Agricultural worker,Will look for work after arrival,Female,Non-ethnic Korean
1133,2x2,1235,2,0,Claim asylum,China,Fluent Korean,Agricultural worker,No plans to look for work,Male,Ethnic Korean
1133,3x1,1235,1,0,Study,China,Spoke via interpreter,Doctor,No plans to look for work,Female,Non-ethnic Korean
1133,3x2,1235,2,1,Short-term work,Vietnam,Spoke via interpreter,Office worker,Has contract with employer,Female,Ethnic Korean
1133,4x1,1235,1,0,Short-term work,Japan,Tried Korean but unable,Research scientist,No plans to look for work,Female,Ethnic Korean
1133,4x2,1235,2,1,Resettle,United States,Broken Korean,Computer programmer,No plans to look for work,Female,Non-ethnic Korean
1133,5x1,1235,1,1,Resettle,Japan,Tried Korean but unable,Nurse,Will look for work after arrival,Male,Ethnic Korean
1133,5x2,1235,2,0,Study,Yemen,Spoke via interpreter,Teacher,Job interviews only,Female,Non-ethnic Korean
1133,6x1,1235,1,0,Study,Japan,Tried Korean but unable,Agricultural worker,Has contract with employer,Male,Non-ethnic Korean
1133,6x2,1235,2,1,Resettle,Japan,Tried Korean but unable,Childcare provider,Has contract with employer,Female,Non-ethnic Korean
1156,1x1,1259,1,1,Study,Vietnam,Tried Korean but unable,Computer programmer,Has contract with employer,Male,Non-ethnic Korean
1156,1x2,1259,2,0,Short-term work,United States,Spoke via interpreter,Childcare provider,Has contract with employer,Male,Non-ethnic Korean
1156,2x1,1259,1,0,Short-term work,Yemen,Tried Korean but unable,Research scientist,Has contract with employer,Female,Ethnic Korean
1156,2x2,1259,2,1,Resettle,Japan,Broken Korean,Office worker,No plans to look for work,Female,Non-ethnic Korean
1156,3x1,1259,1,0,Study,North Korea,Spoke via interpreter,Teacher,Has contract with employer,Female,Ethnic Korean
1156,3x2,1259,2,1,Short-term work,Japan,Fluent Korean,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
1156,4x1,1259,1,1,Study,Japan,Broken Korean,Teacher,Will look for work after arrival,Female,Non-ethnic Korean
1156,4x2,1259,2,0,Claim asylum,North Korea,Tried Korean but unable,Office worker,No plans to look for work,Male,Non-ethnic Korean
1156,5x1,1259,1,1,Resettle,North Korea,Fluent Korean,Agricultural worker,Will look for work after arrival,Female,Ethnic Korean
1156,5x2,1259,2,0,Claim asylum,United States,Spoke via interpreter,Office worker,No plans to look for work,Male,Non-ethnic Korean
1156,6x1,1259,1,1,Study,China,Broken Korean,Childcare provider,No plans to look for work,Female,Ethnic Korean
1156,6x2,1259,2,0,Short-term work,Vietnam,Broken Korean,Nurse,Has contract with employer,Female,Non-ethnic Korean
1163,1x1,1267,1,0,Study,Vietnam,Tried Korean but unable,Childcare provider,No plans to look for work,Female,Non-ethnic Korean
1163,1x2,1267,2,1,Study,China,Spoke via interpreter,Computer programmer,Has contract with employer,Male,Ethnic Korean
1163,2x1,1267,1,1,Claim asylum,Japan,Broken Korean,Teacher,Has contract with employer,Male,Ethnic Korean
1163,2x2,1267,2,0,Study,Yemen,Broken Korean,Teacher,No plans to look for work,Female,Non-ethnic Korean
1163,3x1,1267,1,1,Short-term work,Japan,Tried Korean but unable,Teacher,Has contract with employer,Female,Ethnic Korean
1163,3x2,1267,2,0,Short-term work,Yemen,Fluent Korean,Nurse,Has contract with employer,Male,Non-ethnic Korean
1163,4x1,1267,1,0,Study,North Korea,Tried Korean but unable,Teacher,Will look for work after arrival,Male,Ethnic Korean
1163,4x2,1267,2,1,Short-term work,United States,Spoke via interpreter,Teacher,Has contract with employer,Male,Ethnic Korean
1163,5x1,1267,1,0,Study,North Korea,Spoke via interpreter,Office worker,No plans to look for work,Male,Non-ethnic Korean
1163,5x2,1267,2,1,Short-term work,Japan,Broken Korean,Computer programmer,No plans to look for work,Male,Non-ethnic Korean
1163,6x1,1267,1,1,Resettle,United States,Spoke via interpreter,Computer programmer,No plans to look for work,Male,Ethnic Korean
1163,6x2,1267,2,0,Claim asylum,North Korea,Tried Korean but unable,Doctor,Has contract with employer,Female,Non-ethnic Korean
1174,1x1,1279,1,0,Study,Vietnam,Broken Korean,Research scientist,No plans to look for work,Female,Ethnic Korean
1174,1x2,1279,2,1,Short-term work,China,Fluent Korean,Doctor,Will look for work after arrival,Female,Non-ethnic Korean
1174,2x1,1279,1,0,Claim asylum,China,Tried Korean but unable,Office worker,Has contract with employer,Male,Ethnic Korean
1174,2x2,1279,2,1,Claim asylum,North Korea,Fluent Korean,Research scientist,No plans to look for work,Female,Ethnic Korean
1174,3x1,1279,1,0,Resettle,China,Fluent Korean,Childcare provider,No plans to look for work,Male,Ethnic Korean
1174,3x2,1279,2,1,Resettle,Vietnam,Tried Korean but unable,Research scientist,No plans to look for work,Female,Ethnic Korean
1174,4x1,1279,1,1,Study,China,Tried Korean but unable,Nurse,Has contract with employer,Male,Ethnic Korean
1174,4x2,1279,2,0,Claim asylum,Japan,Tried Korean but unable,Doctor,Will look for work after arrival,Male,Ethnic Korean
1174,5x1,1279,1,0,Study,United States,Broken Korean,Agricultural worker,No plans to look for work,Male,Ethnic Korean
1174,5x2,1279,2,1,Resettle,United States,Broken Korean,Research scientist,Has contract with employer,Female,Non-ethnic Korean
1174,6x1,1279,1,1,Claim asylum,North Korea,Fluent Korean,Research scientist,Job interviews only,Female,Non-ethnic Korean
1174,6x2,1279,2,0,Short-term work,North Korea,Spoke via interpreter,Doctor,Job interviews only,Male,Ethnic Korean
1180,1x1,1285,1,1,Short-term work,China,Tried Korean but unable,Nurse,Job interviews only,Female,Non-ethnic Korean
1180,1x2,1285,2,0,Short-term work,Vietnam,Spoke via interpreter,Agricultural worker,No plans to look for work,Female,Non-ethnic Korean
1180,2x1,1285,1,0,Study,North Korea,Tried Korean but unable,Nurse,No plans to look for work,Female,Ethnic Korean
1180,2x2,1285,2,1,Short-term work,Japan,Tried Korean but unable,Nurse,Job interviews only,Male,Ethnic Korean
1180,3x1,1285,1,0,Resettle,Vietnam,Spoke via interpreter,Childcare provider,Job interviews only,Male,Ethnic Korean
1180,3x2,1285,2,1,Study,Yemen,Tried Korean but unable,Office worker,Will look for work after arrival,Female,Ethnic Korean
1180,4x1,1285,1,1,Resettle,China,Fluent Korean,Agricultural worker,Has contract with employer,Male,Ethnic Korean
1180,4x2,1285,2,0,Study,Yemen,Spoke via interpreter,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
1180,5x1,1285,1,0,Claim asylum,Yemen,Tried Korean but unable,Agricultural worker,Will look for work after arrival,Male,Non-ethnic Korean
1180,5x2,1285,2,1,Short-term work,China,Tried Korean but unable,Research scientist,Has contract with employer,Female,Ethnic Korean
1180,6x1,1285,1,1,Short-term work,United States,Tried Korean but unable,Computer programmer,Job interviews only,Male,Non-ethnic Korean
1180,6x2,1285,2,0,Resettle,Vietnam,Fluent Korean,Nurse,No plans to look for work,Female,Ethnic Korean
1188,1x1,1294,1,1,Study,China,Spoke via interpreter,Office worker,Has contract with employer,Male,Ethnic Korean
1188,1x2,1294,2,0,Study,North Korea,Spoke via interpreter,Childcare provider,Job interviews only,Female,Ethnic Korean
1188,2x1,1294,1,0,Study,Japan,Spoke via interpreter,Doctor,No plans to look for work,Female,Ethnic Korean
1188,2x2,1294,2,1,Study,United States,Tried Korean but unable,Office worker,Has contract with employer,Male,Ethnic Korean
1188,3x1,1294,1,1,Study,Vietnam,Fluent Korean,Office worker,Has contract with employer,Male,Non-ethnic Korean
1188,3x2,1294,2,0,Resettle,China,Tried Korean but unable,Childcare provider,No plans to look for work,Female,Non-ethnic Korean
1188,4x1,1294,1,0,Short-term work,Vietnam,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Ethnic Korean
1188,4x2,1294,2,1,Resettle,Yemen,Spoke via interpreter,Research scientist,Job interviews only,Female,Ethnic Korean
1188,5x1,1294,1,1,Study,United States,Fluent Korean,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
1188,5x2,1294,2,0,Short-term work,Japan,Broken Korean,Research scientist,Has contract with employer,Female,Ethnic Korean
1188,6x1,1294,1,1,Claim asylum,China,Fluent Korean,Doctor,Has contract with employer,Female,Non-ethnic Korean
1188,6x2,1294,2,0,Study,China,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Ethnic Korean
1221,1x1,1329,1,0,Short-term work,Vietnam,Broken Korean,Teacher,Job interviews only,Female,Non-ethnic Korean
1221,1x2,1329,2,1,Short-term work,United States,Broken Korean,Doctor,Has contract with employer,Male,Ethnic Korean
1221,2x1,1329,1,1,Claim asylum,Yemen,Tried Korean but unable,Research scientist,No plans to look for work,Male,Ethnic Korean
1221,2x2,1329,2,0,Short-term work,Yemen,Tried Korean but unable,Office worker,Job interviews only,Female,Ethnic Korean
1221,3x1,1329,1,0,Study,United States,Spoke via interpreter,Childcare provider,Will look for work after arrival,Female,Non-ethnic Korean
1221,3x2,1329,2,1,Study,North Korea,Tried Korean but unable,Computer programmer,Will look for work after arrival,Female,Ethnic Korean
1221,4x1,1329,1,1,Claim asylum,United States,Spoke via interpreter,Nurse,Has contract with employer,Female,Non-ethnic Korean
1221,4x2,1329,2,0,Resettle,Vietnam,Spoke via interpreter,Childcare provider,No plans to look for work,Male,Ethnic Korean
1221,5x1,1329,1,1,Short-term work,Vietnam,Tried Korean but unable,Office worker,Has contract with employer,Female,Ethnic Korean
1221,5x2,1329,2,0,Resettle,Vietnam,Fluent Korean,Office worker,Will look for work after arrival,Male,Non-ethnic Korean
1221,6x1,1329,1,1,Study,China,Tried Korean but unable,Agricultural worker,Has contract with employer,Female,Ethnic Korean
1221,6x2,1329,2,0,Claim asylum,Japan,Spoke via interpreter,Office worker,Will look for work after arrival,Female,Non-ethnic Korean
1326,1x1,1437,1,0,Resettle,Yemen,Fluent Korean,Research scientist,No plans to look for work,Male,Non-ethnic Korean
1326,1x2,1437,2,1,Resettle,United States,Tried Korean but unable,Computer programmer,Has contract with employer,Female,Non-ethnic Korean
1326,2x1,1437,1,1,Short-term work,North Korea,Fluent Korean,Computer programmer,Job interviews only,Male,Ethnic Korean
1326,2x2,1437,2,0,Study,North Korea,Spoke via interpreter,Agricultural worker,Job interviews only,Male,Non-ethnic Korean
